Unnamed: 0,category,type,prompt,difficulty,keywords,length
,시나리오,상황극/역할극,장소 '초등학교 운동장'에서 커플이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['헬스장 수건', '길거리 간판', '헬스장 러닝머신']",57
,시나리오,상황극/역할극,장소 '동네 문구점'에서 헬스장 회원 둘이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['도서관 조명', '노트북 화면', '마트 시식품']",122
,시나리오,상황극/역할극,장소 '도서관 열람실 옆'에서 학교 선생과 학생이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['도서관 조명', '학교 교탁', '아파트 초인종']",125
,시나리오,상황극/역할극,장소 '미용실'에서 동네 주민과 택배 기사이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['헬스장 수건', '커피 포장컵', '종이컵 뚜껑']",135
,시나리오,상황극/역할극,장소 '야시장 골목'에서 학교 복도에서 마주친 학생들이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버스 안내방송', '마트 시식품', '지하철 스크린도어']",145
,시나리오,상황극/역할극,장소 '강변 자전거 도로'에서 지하철 환승객들이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['엘리베이터 버튼', '백화점 쇼핑백', '도서관 책상']",103
,시나리오,상황극/역할극,장소 '놀이터 모래밭'에서 택시 기사와 손님이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버스 안내방송', '공원 벤치', '지하철 손잡이']",141
,시나리오,상황극/역할극,장소 '지하철 끝칸'에서 택배 기사와 고객이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['회사 명패', '종이컵 뚜껑', '마트 시식품']",117
,시나리오,상황극/역할극,장소 '동네 꽃집'에서 동네 아는 사이이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['엘리베이터 거울', '슈퍼마켓 장바구니', '지하철 스크린도어']",103
,시나리오,상황극/역할극,장소 '버스터미널'에서 학교 동아리 친구들이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['백화점 전광판', '교실 칠판', '지하철 스크린도어']",116
,시나리오,상황극/역할극,장소 '길가 벤치'에서 지하철 내 승객들이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['편의점 유리문', '편의점 냉장고', '도서관 조명']",86
,시나리오,상황극/역할극,장소 '놀이터 미끄럼틀'에서 동네 주민과 카페 사장이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['편의점 계산대 소리', '엘리베이터 버튼', '계산대 영수증']",108
,시나리오,상황극/역할극,장소 '동네 공터'에서 회사 상사와 비서이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['헬스장 수건', '공원 벤치', '학교 교탁']",86
,시나리오,상황극/역할극,장소 '분식집 창가'에서 택배원과 아파트 경비원이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['버스 카드단말기', '슈퍼마켓 장바구니', '학교 종소리']",59
,시나리오,상황극/역할극,장소 '주차장 입구'에서 학교 교무실의 교사들이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['편의점 유리문', '백화점 쇼핑백', '종이컵 뚜껑']",100
,시나리오,상황극/역할극,장소 '편의점 앞 테이블'에서 동네 주민 둘이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['헬스장 수건', '슈퍼마켓 계산대', '백화점 쇼핑백']",93
,시나리오,상황극/역할극,장소 '학교 급식실'에서 헬스장 회원 둘이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['편의점 냉장고', '지하철 스크린도어', '마트 시식품']",138
,시나리오,상황극/역할극,장소 '주차장 입구'에서 길거리에서 만난 두 사람이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['헬스장 수건', '길모퉁이 전단지', '노트북 화면']",130
,시나리오,상황극/역할극,장소 '동네 작은 도서관'에서 편의점 앞 커플이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['학교 종소리', '지하철 손잡이', '버스 안내방송']",138
,시나리오,상황극/역할극,장소 '골목 분식집'에서 버스 안 친구들이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['도서관 책상', '학교 교탁', '엘리베이터 버튼']",90
,시나리오,상황극/역할극,장소 '강변 자전거 도로'에서 택배원과 아파트 경비원이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['지하철 손잡이', '커피 포장컵', '헬스장 러닝머신']",64
,시나리오,상황극/역할극,장소 '전철 객차 안'에서 공원에서 뛰노는 아이들이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['회사 명패', '편의점 냉장고', '편의점 계산대 소리']",129
,시나리오,상황극/역할극,장소 '대형 마트 입구'에서 동네 편의점 직원과 학생이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['헬스장 수건', '도서관 조명', '버스 손잡이']",139
,시나리오,상황극/역할극,장소 '카페 안 조용한 자리'에서 학교 교무실의 교사들이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['백화점 쇼핑백', '학교 교탁', '커피 포장컵']",137
,시나리오,상황극/역할극,장소 '버스 안 앞자리'에서 학교 상담교사와 학생이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['길거리 간판', '백화점 전광판', '편의점 계산대 소리']",70
,시나리오,상황극/역할극,장소 '학교 교실'에서 학교 복도에서 마주친 학생들이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['편의점 계산대 소리', '버스 안내방송', '슈퍼마켓 장바구니']",83
,시나리오,상황극/역할극,장소 '백화점 시계탑 앞'에서 버스 기사와 승객이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['공원 벤치', '커피 포장컵', '슈퍼마켓 계산대']",111
,시나리오,상황극/역할극,장소 '대학 캠퍼스'에서 편의점에서 만난 두 사람이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['도서관 책상', '아파트 초인종', '종이컵 뚜껑']",57
,시나리오,상황극/역할극,장소 '공원 벤치'에서 동네 아는 사이이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버스 안내방송', '학교 교탁', '슈퍼마켓 장바구니']",55
,시나리오,상황극/역할극,장소 '길모퉁이 포장마차'에서 편의점 알바와 손님이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['도서관 책상', '교실 칠판', '영화관 좌석']",116
,시나리오,상황극/역할극,장소 '헬스장'에서 학교 선생과 학생이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['교실 칠판', '편의점 냉장고', '공원 벤치']",69
,시나리오,상황극/역할극,장소 '대학 캠퍼스'에서 편의점에서 만난 두 사람이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['커피 포장컵', '길거리 가로등', '종이컵 뚜껑']",85
,시나리오,상황극/역할극,장소 '편의점 야외 의자'에서 공원에서 만난 모르는 사람이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['교실 칠판', '슈퍼마켓 장바구니', '버스 카드단말기']",104
,시나리오,상황극/역할극,장소 '백화점 에스컬레이터'에서 길거리 판매원과 행인이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['공원 벤치', '엘리베이터 거울', '학교 교탁']",56
,시나리오,상황극/역할극,장소 '영화관 로비'에서 학교 동아리 모임이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['학교 교탁', '공원 벤치', '교실 칠판']",143
,시나리오,상황극/역할극,장소 '놀이터 모래밭'에서 회사 신입과 직원이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버스 손잡이', '편의점 계산대 소리', '백화점 전광판']",133
,시나리오,상황극/역할극,장소 '회사 엘리베이터'에서 편의점 직원과 손님이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['계산대 영수증', '마트 시식품', '버스 카드단말기']",80
,시나리오,상황극/역할극,장소 '주택가 골목'에서 편의점 앞 모르는 두 사람이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['교실 칠판', '헬스장 수건', '도서관 조명']",98
,시나리오,상황극/역할극,장소 '도서관 열람실 옆'에서 택배원과 아파트 경비원이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['백화점 쇼핑백', '버스 손잡이', '커피 포장컵']",115
,시나리오,상황극/역할극,장소 '강가 벤치'에서 도서관 사서와 이용자이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['커피 포장컵', '길모퉁이 전단지', '영화관 좌석']",146
,시나리오,상황극/역할극,장소 '미용실'에서 동네 주민과 배달원이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['계산대 영수증', '도서관 책상', '공원 벤치']",139
,시나리오,상황극/역할극,장소 '학교 급식실'에서 편의점 옆 테이블 손님들이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['엘리베이터 거울', '도서관 책상', '버스 카드단말기']",118
,시나리오,상황극/역할극,장소 '버스 정류장'에서 학교 동아리 친구들이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['계산대 영수증', '버스 안내방송', '길거리 간판']",50
,시나리오,상황극/역할극,장소 '회사 회의실'에서 마트 계산원과 손님이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['노트북 화면', '도서관 조명', '교실 칠판']",67
,시나리오,상황극/역할극,장소 '동네 공터'에서 모르는 승객 둘이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['헬스장 수건', '편의점 간식', '아파트 초인종']",150
,시나리오,상황극/역할극,장소 '버스터미널'에서 동네 주민과 경찰이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['지하철 스크린도어', '도서관 조명', '백화점 쇼핑백']",137
,시나리오,상황극/역할극,장소 '하굣길 횡단보도'에서 동네 주민과 가게 주인이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['지하철 손잡이', '슈퍼마켓 계산대', '길거리 간판']",55
,시나리오,상황극/역할극,장소 '지하 상가'에서 헬스장 트레이너와 회원이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['종이컵 뚜껑', '도서관 책상', '지하철 안내방송']",122
,시나리오,상황극/역할극,장소 '지하철 계단'에서 동네 아이와 보호자이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['길모퉁이 전단지', '노트북 화면', '편의점 냉장고']",99
,시나리오,상황극/역할극,장소 '동네 서점'에서 동네 아는 사이이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['헬스장 러닝머신', '커피 포장컵', '엘리베이터 거울']",64
,시나리오,상황극/역할극,장소 '동네 문구점'에서 동네 주민과 상인이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['계산대 영수증', '영화관 좌석', '버스 손잡이']",140
,시나리오,상황극/역할극,장소 '골목 분식집'에서 마트 계산원과 손님이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['길거리 가로등', '영화관 좌석', '편의점 냉장고']",83
