id,category,type,prompt,difficulty,keywords,length,Unnamed: 0
584,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '작은 일상의 행복을 깨달은 경험',중간,"['일상', '경험담']",600,
585,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 날 혼자 걷던 기억',어려움,"['일상', '경험담']",500,
586,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '슬픔을 받아들이게 된 계기',쉬움,"['감정', '경험담']",800,
587,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '거리에서 만난 노숙인을 도왔던 경험',쉬움,"['봉사', '경험담']",500,
588,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '분노를 다스린 특별한 경험',어려움,"['감정', '경험담']",700,
589,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '동물 보호소에서 봉사하며 느낀 감정',중간,"['봉사', '경험담']",700,
590,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새로운 취미를 시작하게 된 계기와 그로 인한 변화',중간,"['취미', '경험담']",600,
591,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '기쁨이 극대화되었던 순간',쉬움,"['감정', '경험담']",600,
592,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 날 혼자 걷던 기억',쉬움,"['일상', '경험담']",500,
593,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '자부심을 느끼게 만든 일',중간,"['감정', '경험담']",700,
594,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '장기 목표를 달성하며 느낀 기쁨',어려움,"['성취', '경험담']",700,
595,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '이사 후 새로운 환경에 적응하며 겪은 일',중간,"['변화', '경험담']",500,
596,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '분노를 다스린 특별한 경험',중간,"['감정', '경험담']",500,
597,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '아이들과 함께한 봉사 활동의 의미',쉬움,"['봉사', '경험담']",800,
598,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '전학 후 새로운 친구를 사귄 경험',중간,"['변화', '경험담']",800,
599,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '집 근처 공원에서 겪은 특별한 만남',어려움,"['일상', '경험담']",800,
600,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '외국에서의 생활이 준 변화',중간,"['변화', '경험담']",600,
601,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '오래된 서점에서 발견한 뜻깊은 책',중간,"['특별한 장소', '경험담']",800,1601
602,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '공원에서 지켜본 가족들의 모습',중간,"['인간관찰', '경험담']",500,1602
603,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버려진 놀이터에서의 감정',중간,"['특별한 장소', '경험담']",800,1603
604,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도서관에서 마주친 사람과의 기억',중간,"['인간관찰', '경험담']",600,1604
605,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길에서 발견한 오래된 편지와 생각',어려움,"['우연', '경험담']",600,1605
606,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버려진 건물에서 느낀 묘한 감정',중간,"['특별한 장소', '경험담']",800,1606
607,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: 'DIY 프로젝트를 하며 성장한 경험',어려움,"['배움', '경험담']",700,1607
608,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '한적한 해변에서 깨달은 삶의 가치',쉬움,"['특별한 장소', '경험담']",800,1608
609,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '폭염 속에서 겪은 뜻밖의 사건',중간,"['계절', '경험담']",700,1609
610,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시의 소음과 고요함을 동시에 느낀 순간',쉬움,"['도시', '경험담']",500,1610
611,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 요리를 배우며 겪은 실수와 깨달음',쉬움,"['배움', '경험담']",500,1611
612,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '낯선 도시의 카페에서 겪은 일',쉬움,"['도시', '경험담']",600,1612
613,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 관찰한 사람들의 표정에서 느낀 것',중간,"['인간관찰', '경험담']",800,1613
614,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 가을날 느낀 고독감',쉬움,"['계절', '경험담']",500,1614
615,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '악기 연습 중 마주한 어려움과 성장',쉬움,"['배움', '경험담']",800,1615
616,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여름 바닷가에서 겪은 특별한 하루',쉬움,"['계절', '경험담']",700,1616
617,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '예상치 못한 만남으로 생긴 인연',중간,"['우연', '경험담']",500,1617
618,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 요리를 배우며 겪은 실수와 깨달음',중간,"['배움', '경험담']",800,1618
619,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '산속 폐허에서 경험한 특별한 순간',어려움,"['특별한 장소', '경험담']",800,1619
620,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '오래된 서점에서 발견한 뜻깊은 책',쉬움,"['특별한 장소', '경험담']",600,1620
621,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '우연히 들은 노래가 마음을 울린 순간',어려움,"['우연', '경험담']",800,1621
622,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '지나가던 낯선 사람의 친절이 준 깨달음',쉬움,"['우연', '경험담']",600,1622
623,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '독서 모임에서 얻은 새로운 시각',중간,"['배움', '경험담']",800,1623
624,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '계절 변화로 인해 생긴 특별한 일',중간,"['계절', '경험담']",600,1624
625,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '실패를 통해 배운 삶의 교훈',쉬움,"['배움', '경험담']",600,1625
626,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시의 소음과 고요함을 동시에 느낀 순간',중간,"['도시', '경험담']",700,1626
627,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새로운 언어를 배우면서 느낀 성취감',쉬움,"['배움', '경험담']",600,1627
628,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '외국인과 대화하며 배운 문화적 차이',쉬움,"['배움', '경험담']",500,1628
629,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 외곽의 오래된 다리 위에서 느낀 감정',쉬움,"['특별한 장소', '경험담']",700,1629
630,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '야경이 인상적이었던 도심 경험',어려움,"['도시', '경험담']",600,1630
631,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도시 외곽의 오래된 다리 위에서 느낀 감정',쉬움,"['특별한 장소', '경험담']",700,1631
632,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '카페에서 들은 대화가 준 깨달음',중간,"['인간관찰', '경험담']",500,1632
633,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '시골의 작은 다리에서 겪은 평화로운 시간',중간,"['특별한 장소', '경험담']",800,1633
634,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 관찰한 사람들의 표정에서 느낀 것',중간,"['인간관찰', '경험담']",800,1634
635,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새벽 안개 속 산책에서 깨달은 것',쉬움,"['계절', '경험담']",800,1635
